"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"DNAJA2",0.199680001700288,0.121216985345119,3.22950417165171,0.00136446008962325,0.00481064476656238,-2.14643426910163
"USP6NL",-0.318547367932417,-0.192738594742123,-3.22899418432866,0.00136682036331678,0.00481630685418193,-2.14802783168409
"CANX",0.372636704455656,0.0349342227911717,3.22849903733597,0.00136911557333596,0.00482173355529516,-2.14957479652903
"SCYL3",0.310833819910127,-0.0208212974141296,3.22747067529882,0.00137389386871884,0.00483335973022446,-2.15278694897986
"STIP1",0.208773879308127,0.178000373483726,3.22746274836977,0.00137393076121494,0.00483335973022446,-2.15281170550266
"GRB2",0.297692748342207,-0.0499651720595425,3.22569757569893,0.00138216889757348,0.00485966322191997,-2.15832307936174
"COA5",0.458770045663389,0.207008676501154,3.22476580057387,0.0013865359626258,0.00487233468429593,-2.16123120640031
"TOR2A",-0.30636976990351,0.0200253891978983,-3.22458460044938,0.00138738669868698,0.00487264250336435,-2.16179665144645
"VBP1",0.262840561534361,0.203277427858568,3.22129203375576,0.00140292979433762,0.0049245226700636,-2.17206609297856
"SNX12",-0.232181985550044,0.156077858567915,-3.22110284536349,0.00140382777041405,0.00492496720554598,-2.17265586808032
"MOCS3",-0.307365255536351,0.0910683336840597,-3.22056906728492,0.0014063642001143,0.00493115618766053,-2.17431969030222
"ALDH1A1",-0.478123567737612,-1.03597069396773,-3.21930598948422,0.00141238306287272,0.0049495421824601,-2.17825575772117
"NUDT1",0.347140999254364,0.185745237431211,3.21847826370975,0.00141634030124457,0.00496068723173154,-2.18083437264032
"TSPAN31",0.397836217265946,-0.222494546754901,3.2178869708349,0.00141917347278545,0.00496788521038108,-2.18267604665882
"SEC24C",0.181472184502498,0.150988652854264,3.21695416342619,0.00142365367943098,0.00498083766748865,-2.18558077500967
"GZMA",0.506689044989866,-0.726828178416009,3.21500147329294,0.00143307474797048,0.005010771514653,-2.19165882055388
"ITGAV",0.34370538027482,0.0822661091363974,3.21475608802842,0.00143426272336497,0.005010771514653,-2.19242237444797
"SERF2",0.35846644190207,0.267714635763826,3.2146939132161,0.00143456387294999,0.005010771514653,-2.19261583222361
"FAM120B",0.223432524783827,-0.178265173244052,3.21304869915825,0.0014425539276863,0.00503592500179171,-2.19773366147191
"ITM2B",-0.378625083241117,-0.288442561708089,-3.2117632590668,0.0014488253770766,0.00505410460276145,-2.20173061601795
"NFU1",0.32193151513978,0.160411769999152,3.21165705833418,0.00144934464019675,0.00505410460276145,-2.20206076998432
"BCAS1",0.976460172448348,-1.478837624066,3.21142811117105,0.00145046465197231,0.00505524934653012,-2.20277247985578
"TAPT1",0.437333761670766,-0.530072665424095,3.20850046099396,0.00146485756222548,0.0051026271330113,-2.21186923241948
"LARP4B",0.266635808527053,0.111738951763998,3.2070751628439,0.00147191236026011,0.00512440589981505,-2.21629507765777
"WDR12",0.308114302067326,0.343199680758008,3.2064474353193,0.00147502938812175,0.0051324592060803,-2.2182437153489
"SEMA4B",0.399453298958635,0.0931579290228023,3.20326516940613,0.00149092538116982,0.00518494474878501,-2.22811682461551
"DRG1",0.218468584593982,0.260012202368899,3.20112654747206,0.00150169710551374,0.00521784842756278,-2.23474681092301
"RFC2",0.256000490798864,0.100825712228894,3.2010624204142,0.00150202120749575,0.00521784842756278,-2.23494554830084
"BAIAP2",-0.45483551544226,-0.0629669605640748,-3.19926988909761,0.00151110700507178,0.00524434586498931,-2.24049930216643
"FAM114A2",0.231276487090226,0.0555532448198585,3.19923358857719,0.00151129152569778,0.00524434586498931,-2.24061174094072
"WDR89",0.485696676103852,-0.0931950937370051,3.19837822450627,0.00151564549962852,0.00525659778116681,-2.24326083500321
"EEPD1",-0.350351148241495,0.179409308357425,-3.19651572346205,0.00152516618419086,0.00528556381238217,-2.24902676654806
"PFDN6",0.221689746859593,0.32347815361731,3.19642078773436,0.00152565295320601,0.00528556381238217,-2.2493205840712
"PRPS2",0.3634702037965,0.16577539052262,3.19525918070371,0.001531620573888,0.00530336082661326,-2.25291498907426
"TUBB3",0.454374709388928,-0.156351490691773,3.19504311009026,0.00153273299089883,0.00530433612297507,-2.25358344918629
"ACADM",0.386438510410242,-0.08247350923101,3.19466015078881,0.00153470645364769,0.00530828857342388,-2.25476811034816
"GPS1",-0.145187116634589,0.00762459053095311,-3.19426328449785,0.00153675406202222,0.00531120459274219,-2.25599565110953
"DAPK2",-0.442870024312397,-0.287392755856449,-3.19417436769105,0.00153721316952037,0.00531120459274219,-2.25627065860456
"KIF21A",0.291030952396067,-0.114973761146086,3.19355433255425,0.00154041814960766,0.00531939961343695,-2.25818814226905
"SSBP3",-0.363602402070833,-0.0162462924449062,-3.19128863002436,0.00155218227493661,0.00535712639214607,-2.26519194342984
"PTPRF",0.337288613752573,-0.342363958289765,3.18982550030117,0.00155982333617332,0.00538058995217,-2.26971232683977
"KLF16",0.370518845643703,0.183445126258746,3.18794708113187,0.00156968421912316,0.00541168128461199,-2.27551290264152
"ARHGEF6",-0.295320838922507,-0.0210826956723286,-3.18605407723594,0.00157967997036963,0.00544320378349167,-2.28135526645106
"PTPN2",0.277355961350535,0.0377160618227652,3.18580209623123,0.00158101495272831,0.00544486541163446,-2.28213270749872
"VEZF1",0.323559514248883,0.118901337045374,3.18491715843889,0.00158571157841332,0.00545809618769222,-2.28486256227406
"RPS17",0.174002547499555,0.321564003657193,3.18461335189295,0.00158732694221163,0.00546071256789938,-2.28579957983287
"CUTC",-0.253334105217616,-0.185079621637073,-3.18358886856116,0.00159278542752716,0.00547654009410926,-2.2889587304754
"ZC3HAV1L",0.287347983863174,-0.0496328566572767,3.18327475345463,0.00159446251827574,0.00547935585532325,-2.28992716088404
"MRPL15",0.344793177004749,0.164726404187184,3.1812195824301,0.00160547562962469,0.00551423447829675,-2.29626112457782
"ZMIZ2",0.369495487438884,-0.025190808149569,3.18093493441416,0.00160700651572007,0.00551652505530789,-2.29713809631993
"FAM76B",0.268838904585351,0.0882924280291333,3.18063587023039,0.00160861638839711,0.00551792479433736,-2.29805940332295
"SMPDL3B",0.518832094055146,-0.0378185485038329,3.18053816297106,0.00160914267299235,0.00551792479433736,-2.29836038587945
"PRKAR1A",0.262442698995974,-0.207016939340659,3.17989528055139,0.00161260942862707,0.00552684444540197,-2.30034053772205
"MSI2",0.40165324605773,0.328816705366501,3.17775240505738,0.00162421485884238,0.00556363297945739,-2.30693812224836
"TBC1D10C",-0.326119857513534,-0.184952705535589,-3.17747830547824,0.00162570489051196,0.00556575105947392,-2.30778173102703
"POLR2L",-0.229271419840201,0.323208932367307,-3.176444391411,0.00163133672791332,0.00558203912525539,-2.31096323954774
"RPL21",0.223963466357465,0.265760015769127,3.17417407724944,0.00164376670729862,0.00562155887846905,-2.3179459194126
"RABEP2",0.255613625570841,0.0811512579733813,3.17389255525225,0.00164531412767777,0.0056238387072926,-2.31881145381377
"TMED9",0.278779434799663,0.270179795925171,3.17335993008906,0.00164824545190976,0.00563084387931719,-2.32044880290984
"PHF14",0.226582025984068,0.225281273245881,3.17290618416583,0.0016507464681865,0.00563637229912878,-2.32184346453652
"STBD1",0.375945316940118,-0.289470960588741,3.1710661255402,0.0016609247425155,0.00566809432440485,-2.32749725995539
"STRN3",0.215281209027591,0.0118537906478394,3.17012334942015,0.00166616214715281,0.00568293018673648,-2.330392854516
"NFKB2",0.239377571194578,0.102168787479166,3.16859687344028,0.0016746745536339,0.00570891458886943,-2.33507947758808
"HOOK2",0.273552709797523,0.0696512400267562,3.1661682927282,0.0016883004292712,0.00575229361840802,-2.34253138705574
"RIN3",-0.241572558126167,-0.0630749122775171,-3.16545789456656,0.00169230553633895,0.00576286445307956,-2.34471017182558
"MRPL30",0.316828130650547,0.199178108835036,3.15935978752718,0.00172704853779783,0.00587804099884815,-2.36339408578222
"C1orf21",0.507175446389394,-0.640190543378541,3.15776826272292,0.00173622380011537,0.00590612091834662,-2.36826475933419
"PC",0.409760036121524,-0.00988919525591532,3.15687213391097,0.00174140984443391,0.00592060801741774,-2.37100623916075
"CPT1A",0.482738726160794,-0.406188319124,3.15622662369303,0.00174515437919797,0.00592962602957661,-2.37298056089371
"PHC2",0.261600668645328,0.11691865572276,3.15609485898796,0.00174591964535693,0.00592962602957661,-2.37338352240505
"STAG1",-0.193556082327024,-0.0556780550035426,-3.15495667520826,0.00175254292970731,0.0059489561968002,-2.37686364556163
"LETM1",0.384297048708657,0.0236482547286395,3.15433124343947,0.00175619229506722,0.0059581763039342,-2.37877546953775
"HEATR1",0.265823884299533,0.104629476482648,3.15281880369477,0.00176504633707503,0.00598503497728308,-2.38339723069313
"IKBKB",0.275567013554062,-0.127010294244163,3.15217601263452,0.00176882179773599,0.00599465349179632,-2.3853608600574
"TCF25",0.256770838672476,0.106031246867477,3.14934882252497,0.00178551612020915,0.00604802144696838,-2.39399302286751
"SYMPK",0.179374868651919,0.169809184849409,3.14842128197716,0.00179102478703466,0.00606346408548055,-2.39682346194978
"UFM1",-0.30813924601087,0.120267324249749,-3.14820881070127,0.00179228886177415,0.00606452802460411,-2.39747171879095
"TASP1",-0.263319309930555,-0.000137903904262987,-3.14663926642457,0.00180165224337324,0.00609298176585707,-2.40225917384747
"MED8",0.251262476019356,0.171151530394721,3.14570610213872,0.0018072405790787,0.00610639152923205,-2.40510446446932
"RAB11FIP5",-0.264131542962777,0.0322925840776123,-3.14565782142936,0.00180753014725898,0.00610639152923205,-2.40525165449325
"COQ6",-0.307631805318317,-0.177228748000433,-3.14460566306058,0.00181385121550398,0.00612364847699719,-2.40845876784517
"SMPDL3A",0.467757161110788,-0.21112547186863,3.14448848529133,0.00181455644768656,0.00612364847699719,-2.40881587815674
"HAT1",0.347838702824187,0.158048838011429,3.14358922561155,0.00181997705614667,0.00613869704357975,-2.41155603980169
"FRZB",-0.453158135449069,-0.149302134874851,-3.14312095292156,0.00182280565174121,0.00614499159787098,-2.41298263558928
"PLBD2",-0.306393515269861,0.0350667979142163,-3.14195378376847,0.00182987359549598,0.00616284846011985,-2.41653755285631
"POLR1D",0.302748713502162,0.0965201522932318,3.14192750906059,0.00183003299614522,0.00616284846011985,-2.41661756500304
"HNRNPUL2",0.191170214969999,0.240368646214822,3.13867316049165,0.00184987553830494,0.00622638656408912,-2.4265228847194
"FBXO6",0.396339643870513,-0.0567425473359798,3.13837665071515,0.00185169326428214,0.00622922101814618,-2.42742489631989
"TAF10",0.181794213091332,0.184357520918012,3.13621478830464,0.00186499626942055,0.00627066939454988,-2.43399906605513
"NEK7",-0.223679867335857,-0.258604953707339,-3.1355323623816,0.00186921385182266,0.00628154233888825,-2.43607342016204
"GORASP1",-0.265100423686778,0.0114343458066507,-3.13498115192016,0.00187262690984403,0.00628970164090169,-2.43774861124654
"LLPH",-0.315399529048978,0.236016614500105,-3.13156814410818,0.00189388838459834,0.00635642240034047,-2.44811495123234
"RPL10",0.181053670715029,0.245380472574671,3.13147325549433,0.00189448266685167,0.00635642240034047,-2.44840300474121
"GLG1",0.34356429565108,0.134579301151772,3.12915046996602,0.00190908390953582,0.00640204871974067,-2.45545172368922
"TXLNG",0.296527250314126,0.131275225397033,3.12834471433068,0.00191417316809404,0.00641574576287687,-2.45789571636432
"RAB3GAP1",0.179170662325327,0.141108254235698,3.12734274027102,0.00192051922577824,0.00643363864459289,-2.46093404529878
"RNASEH2C",-0.266672130599686,0.191743822622466,-3.12707663860819,0.00192220785374341,0.00643591879714299,-2.46174080266069
"MTUS1",0.5124716926424,-0.170071709721953,3.12394794489651,0.00194216489732534,0.0064993306443513,-2.47122141088868
"TAF7",0.208368315582874,0.133933208139145,3.12369216666471,0.00194380485482806,0.00650141120905038,-2.47199607793423
